Month,Revenue ($),Foot Traffic (Visitors),E-commerce Orders (#),Product Category,Sales by Product Category ($),Social Media Platform,Campaign Type,Impressions,Engagements,Marketing Spend ($),Email Opens,Email Click-Throughs,Inventory Level (Units),Customer Source,Customer Feedback (Rating),Customer Gender,Customer Age,Customer Income ($),Bundling Indicator
11/28/2021,5000,100,15,Clothing,2000,LinkedIn,In-Store Event,10899,3000,100,389,213,50,Social Media,5,Female,20,100000,0
11/29/2021,7000,500,17,Accessories,2000,Email,Email,5935,500,500,441,108,100,Social Media,3,Female,30,20000,0
11/29/2021,7000,700,11,Clothing,2000,Instagram,Email,12640,500,1000,356,283,400,Referral,3,Male,40,100000,0
11/29/2021,3000,100,6,Clothing,1000,Email,Email,10694,50,2000,127,93,400,Events,5,Male,20,20000,0
11/30/2021,10000,700,5,Accessories,1000,Instagram,Social Media,10383,1000,500,303,224,50,Community,3,Female,50,60000,1
11/30/2021,3000,100,9,Clothing,1000,Instagram,Social Media,9871,50,1000,415,224,100,Social Media,3,Female,40,40000,0
11/30/2021,3000,300,7,Home Goods,2000,Facebook,Social Media,3435,50,1000,10,238,50,Community,4,Female,20,80000,0
11/30/2021,5000,700,9,Clothing,8000,Instagram,In-Store Event,6333,500,1000,80,117,100,Referral,5,Female,30,40000,0
12/1/2021,7000,500,12,Clothing,1000,Instagram,Social Media,11207,200,3000,260,90,200,Community,3,Male,40,20000,0
12/1/2021,7000,300,10,Clothing,8000,Instagram,Email,8588,50,100,5,288,100,Social Media,2,Non-Binary,20,40000,0
12/1/2021,2000,500,8,Home Goods,5000,Facebook,Email,13640,200,3000,457,280,200,Social Media,3,Non-Binary,50,20000,0
12/2/2021,10000,500,6,Accessories,5000,Email,Social Media,961,50,1000,372,18,200,Referral,5,Male,60,40000,1
12/2/2021,3000,700,7,Home Goods,5000,LinkedIn,Social Media,11593,200,2000,480,174,200,Events,1,Female,60,60000,0
12/2/2021,3000,500,4,Clothing,8000,Instagram,Social Media,616,50,1000,221,105,400,Community,3,Female,40,40000,0
12/3/2021,10000,700,9,Clothing,1000,Facebook,Social Media,6285,200,1000,404,288,100,Social Media,4,Female,50,40000,0
12/3/2021,10000,1000,12,Clothing,5000,LinkedIn,Social Media,7007,500,2000,297,247,100,Referral,1,Female,40,40000,0
12/3/2021,10000,500,7,Clothing,5000,Instagram,In-Store Event,10346,1000,2000,80,141,200,Events,3,Female,40,20000,0
12/3/2021,10000,1000,9,Accessories,5000,Email,Social Media,6330,500,500,410,297,200,Social Media,5,Non-Binary,40,60000,0
12/4/2021,7000,500,18,Accessories,8000,Email,Networking Event,14724,500,500,2,192,50,Events,1,Female,30,60000,0
12/4/2021,7000,1000,8,Clothing,1000,Instagram,Email,5061,50,1000,59,290,200,Social Media,4,Male,20,60000,1
12/4/2021,2000,100,6,Home Goods,5000,Email,Social Media,10490,50,3000,220,207,50,Events,5,Female,50,20000,0
12/5/2021,5000,700,13,Clothing,5000,Email,In-Store Event,8627,200,1000,449,247,50,Community,3,Male,60,60000,0
12/5/2021,5000,500,8,Home Goods,2000,Instagram,Social Media,1159,500,2000,348,141,50,Social Media,3,Female,40,60000,0
12/5/2021,3000,500,9,Clothing,2000,Instagram,Networking Event,11929,500,2000,48,221,400,Events,5,Female,40,40000,1
12/6/2021,7000,700,10,Clothing,5000,Instagram,Networking Event,2622,500,2000,227,224,100,Community,4,Male,40,40000,0
12/6/2021,5000,700,15,Clothing,8000,Instagram,Email,12511,200,1000,289,183,50,Social Media,2,Male,40,40000,1
12/6/2021,2000,100,13,Clothing,2000,Facebook,Social Media,12035,50,1000,292,187,400,Community,3,Female,30,20000,0
12/6/2021,3000,300,3,Accessories,8000,Facebook,Email,14502,1000,3000,297,112,200,Community,4,Male,60,40000,1
12/7/2021,7000,700,10,Clothing,2000,Instagram,In-Store Event,11242,200,2000,192,180,200,Events,3,Male,40,20000,0
12/7/2021,2000,700,11,Clothing,1000,LinkedIn,In-Store Event,13582,500,2000,443,198,50,Social Media,4,Female,20,40000,0
12/7/2021,10000,1000,18,Accessories,1000,Instagram,Email,2086,500,1000,473,69,50,Community,5,Non-Binary,50,60000,1
12/8/2021,5000,700,6,Accessories,1000,Instagram,Email,5182,500,2000,256,85,100,Social Media,3,Female,30,100000,0
12/8/2021,5000,1000,10,Home Goods,2000,Instagram,Social Media,7299,3000,500,442,38,200,Social Media,5,Female,40,60000,1
12/8/2021,7000,700,10,Clothing,2000,Facebook,Social Media,11439,3000,500,387,130,200,Community,4,Female,40,60000,1
12/9/2021,10000,500,10,Accessories,5000,Facebook,Email,9326,500,2000,102,9,200,Events,2,Male,40,40000,0
12/9/2021,5000,300,11,Accessories,5000,Instagram,Social Media,7487,500,1000,397,2,200,Social Media,4,Female,20,20000,0
12/9/2021,7000,700,14,Clothing,1000,Instagram,Social Media,14062,200,2000,365,149,50,Events,4,Female,20,40000,0
12/9/2021,7000,700,10,Clothing,2000,Email,Email,8475,3000,500,145,66,200,Community,3,Non-Binary,30,60000,0
12/10/2021,3000,100,11,Clothing,2000,LinkedIn,In-Store Event,3382,500,1000,289,192,100,Social Media,3,Non-Binary,40,60000,1
12/10/2021,10000,500,9,Clothing,5000,Instagram,In-Store Event,5749,50,1000,256,96,50,Community,4,Male,30,80000,1
12/10/2021,7000,1000,6,Clothing,1000,Instagram,Networking Event,3311,200,1000,308,18,50,Community,4,Non-Binary,30,40000,0
12/11/2021,7000,500,10,Clothing,1000,Facebook,In-Store Event,13145,50,500,277,97,200,Events,5,Non-Binary,60,40000,1
12/11/2021,10000,500,9,Accessories,8000,Email,Email,12707,500,2000,463,56,200,Community,5,Female,30,60000,1
12/11/2021,10000,500,14,Accessories,8000,Instagram,Email,11431,500,2000,188,106,100,Community,3,Male,50,60000,0
12/12/2021,7000,300,5,Home Goods,1000,LinkedIn,Email,6027,200,500,405,87,50,Referral,4,Female,50,40000,0
12/12/2021,10000,500,14,Accessories,2000,Facebook,Networking Event,2384,50,1000,177,140,50,Social Media,1,Male,50,60000,0
12/12/2021,7000,500,12,Clothing,2000,Facebook,In-Store Event,10210,3000,2000,15,143,400,Community,2,Female,60,40000,1
12/12/2021,7000,100,11,Home Goods,5000,Facebook,Networking Event,9313,1000,2000,411,51,200,Referral,2,Male,40,60000,0
12/13/2021,7000,700,13,Home Goods,5000,LinkedIn,In-Store Event,13269,1000,2000,475,211,400,Community,4,Female,40,40000,1
12/13/2021,7000,500,11,Clothing,1000,Email,Social Media,13767,200,2000,374,40,200,Events,2,Non-Binary,40,60000,1
12/13/2021,3000,700,6,Accessories,5000,Instagram,Social Media,14661,1000,1000,85,90,100,Community,3,Male,30,80000,0
12/14/2021,10000,1000,11,Home Goods,2000,Instagram,Social Media,5573,500,1000,247,38,50,Social Media,3,Female,30,100000,0
12/14/2021,10000,300,9,Accessories,2000,Facebook,Email,10229,200,500,453,12,100,Social Media,3,Male,30,100000,0
12/14/2021,2000,700,12,Home Goods,2000,Instagram,Email,11029,50,500,216,95,50,Community,5,Female,30,60000,0
12/15/2021,10000,500,5,Clothing,2000,Email,Social Media,5916,200,2000,41,108,50,Social Media,5,Female,50,60000,0
12/15/2021,3000,1000,10,Clothing,2000,Email,Social Media,6300,50,100,193,103,50,Social Media,4,Male,60,40000,1
12/15/2021,5000,300,14,Clothing,2000,Email,Social Media,7395,3000,3000,326,230,200,Events,4,Female,50,20000,0
12/15/2021,7000,700,10,Accessories,2000,LinkedIn,Social Media,10686,50,2000,372,42,100,Events,4,Female,30,40000,1
12/16/2021,3000,700,9,Home Goods,1000,Instagram,Email,10762,200,2000,464,208,100,Social Media,4,Male,20,20000,0
12/16/2021,10000,500,10,Home Goods,5000,Email,Social Media,13593,500,3000,162,87,100,Social Media,4,Female,50,60000,0
12/16/2021,10000,300,7,Clothing,1000,Email,Social Media,6815,200,1000,275,92,50,Social Media,1,Female,30,40000,1
12/17/2021,5000,700,10,Clothing,1000,Instagram,Social Media,5430,500,2000,363,173,200,Events,3,Male,50,20000,0
12/17/2021,2000,700,5,Home Goods,5000,Email,In-Store Event,2865,50,500,129,125,200,Social Media,3,Non-Binary,50,60000,0
12/17/2021,3000,500,17,Accessories,5000,Instagram,Social Media,13695,1000,100,262,108,50,Social Media,3,Female,40,60000,0
12/18/2021,7000,700,6,Clothing,8000,Email,Social Media,11537,200,2000,479,46,200,Social Media,3,Male,30,60000,1
12/18/2021,10000,500,8,Clothing,2000,Facebook,In-Store Event,11730,500,100,176,213,100,Referral,4,Male,20,60000,0
12/18/2021,7000,700,8,Accessories,2000,Instagram,In-Store Event,1354,500,3000,466,91,50,Social Media,4,Female,30,40000,0
12/18/2021,3000,300,10,Accessories,5000,Facebook,In-Store Event,3228,1000,2000,459,180,100,Community,1,Female,40,20000,1
12/19/2021,7000,1000,9,Clothing,5000,Facebook,Email,1415,1000,2000,264,40,400,Social Media,3,Female,60,80000,0
12/19/2021,5000,500,7,Clothing,2000,Instagram,Email,7673,500,500,26,258,50,Events,4,Female,20,40000,0
12/19/2021,7000,500,13,Home Goods,8000,Instagram,Email,5438,200,2000,461,120,100,Events,2,Female,30,60000,0
12/20/2021,3000,100,12,Accessories,1000,Facebook,Email,631,500,100,385,76,200,Events,1,Female,40,60000,0
12/20/2021,7000,300,9,Clothing,8000,Facebook,In-Store Event,9808,1000,2000,84,94,100,Events,5,Female,30,100000,0
12/20/2021,5000,500,8,Clothing,8000,Email,Social Media,4093,1000,500,195,268,100,Social Media,3,Non-Binary,50,60000,0
12/21/2021,10000,500,7,Accessories,5000,LinkedIn,Email,9552,50,2000,315,17,200,Social Media,5,Non-Binary,20,60000,1
12/21/2021,5000,700,7,Clothing,8000,Facebook,Email,793,200,500,242,292,100,Events,5,Female,60,40000,1
12/21/2021,7000,100,8,Clothing,5000,Email,Email,11380,1000,100,468,170,200,Community,5,Female,60,100000,0
12/21/2021,10000,500,6,Accessories,1000,Facebook,Social Media,9691,200,1000,367,161,200,Social Media,1,Male,50,60000,0
12/22/2021,3000,500,10,Clothing,2000,Email,Networking Event,10988,200,500,341,51,200,Events,2,Male,30,20000,1
12/22/2021,10000,100,16,Accessories,1000,Instagram,In-Store Event,4185,200,2000,176,35,400,Events,3,Female,30,60000,0
12/22/2021,7000,300,8,Clothing,2000,Instagram,In-Store Event,8516,500,500,129,186,200,Referral,2,Female,50,40000,0
12/23/2021,2000,500,8,Accessories,5000,Facebook,Email,8262,3000,1000,144,247,200,Referral,3,Male,50,20000,0
12/23/2021,5000,500,3,Clothing,2000,Instagram,Social Media,7346,500,1000,82,51,200,Community,4,Female,40,40000,0
12/23/2021,7000,500,10,Clothing,2000,Email,Email,8084,200,500,359,18,400,Referral,5,Non-Binary,30,80000,0
12/24/2021,2000,500,6,Clothing,5000,Email,Social Media,7810,200,1000,87,91,400,Community,5,Non-Binary,30,60000,0
12/24/2021,7000,700,9,Home Goods,8000,Instagram,In-Store Event,5856,50,2000,19,138,200,Events,3,Female,60,60000,0
12/24/2021,5000,100,10,Home Goods,1000,Facebook,Social Media,786,500,500,229,219,50,Community,4,Female,20,60000,1
12/24/2021,7000,500,11,Clothing,2000,Email,Networking Event,9141,500,100,459,98,200,Social Media,3,Male,20,60000,0
12/25/2021,2000,1000,10,Accessories,1000,Email,Social Media,11030,200,1000,472,235,50,Referral,3,Female,20,40000,0
12/25/2021,10000,500,13,Accessories,5000,Instagram,Email,11932,500,1000,125,206,100,Community,5,Non-Binary,50,40000,0
12/25/2021,10000,700,10,Home Goods,1000,Instagram,Email,7086,500,1000,470,143,50,Social Media,1,Female,20,20000,0
12/26/2021,10000,500,11,Clothing,5000,Facebook,Social Media,11395,200,1000,497,198,400,Community,4,Female,40,40000,0
12/26/2021,7000,700,3,Accessories,2000,Facebook,Networking Event,5803,200,2000,353,286,100,Community,5,Male,30,100000,0
12/26/2021,3000,700,7,Clothing,1000,Instagram,Email,3616,3000,100,415,263,200,Social Media,2,Female,20,80000,0
12/27/2021,7000,500,12,Clothing,8000,Instagram,Networking Event,6374,200,1000,50,216,100,Social Media,5,Female,40,40000,1
12/27/2021,2000,1000,6,Home Goods,1000,Email,In-Store Event,7470,1000,1000,87,188,50,Community,1,Female,20,40000,0
12/27/2021,2000,300,6,Accessories,2000,Facebook,Social Media,14757,500,2000,169,43,100,Social Media,5,Male,30,100000,0
12/27/2021,5000,100,7,Clothing,1000,LinkedIn,Networking Event,8648,1000,3000,62,290,200,Events,3,Female,40,40000,0
12/28/2021,5000,700,7,Clothing,2000,Email,Social Media,13263,1000,1000,88,188,200,Community,2,Male,30,60000,1
12/28/2021,7000,700,3,Accessories,5000,LinkedIn,Social Media,8944,500,3000,188,193,50,Social Media,2,Female,30,20000,1
12/28/2021,7000,300,10,Accessories,2000,Instagram,Networking Event,10111,1000,1000,189,269,100,Referral,4,Female,60,60000,0
12/29/2021,5000,500,11,Clothing,1000,Email,In-Store Event,11028,3000,100,386,259,200,Social Media,5,Female,60,100000,0
12/29/2021,3000,100,7,Home Goods,2000,Instagram,Social Media,1735,500,500,88,238,50,Social Media,4,Female,30,80000,0
12/29/2021,10000,500,11,Clothing,5000,Facebook,Social Media,1499,200,1000,347,111,50,Events,5,Female,30,60000,0
12/30/2021,5000,700,13,Clothing,5000,Facebook,Email,4260,200,1000,331,68,50,Events,5,Male,30,60000,1
12/30/2021,5000,500,6,Home Goods,5000,Instagram,Email,4616,1000,100,25,48,200,Events,1,Male,50,60000,1
12/30/2021,3000,500,12,Clothing,5000,Email,Social Media,4911,500,1000,175,150,100,Referral,4,Non-Binary,40,20000,0
12/30/2021,7000,500,12,Clothing,2000,Email,In-Store Event,11303,200,1000,363,238,100,Community,3,Male,20,40000,0
12/31/2021,7000,100,7,Accessories,2000,Instagram,Social Media,6057,50,500,263,114,400,Referral,3,Male,50,100000,0
12/31/2021,3000,500,12,Home Goods,1000,Facebook,Email,10138,500,500,388,74,200,Referral,1,Male,40,40000,0
12/31/2021,2000,700,15,Clothing,2000,Instagram,Email,5852,200,2000,394,97,100,Events,3,Male,30,40000,0
1/1/2022,7000,1000,7,Home Goods,2000,Facebook,Social Media,10862,500,1000,41,110,100,Social Media,4,Female,30,60000,0
1/1/2022,7000,700,9,Accessories,5000,Email,Email,11613,500,2000,482,284,50,Events,3,Female,20,100000,1
1/1/2022,3000,100,10,Clothing,5000,Instagram,Email,13747,500,2000,474,255,50,Community,4,Non-Binary,60,60000,0
1/2/2022,10000,1000,9,Accessories,8000,LinkedIn,Networking Event,4183,50,1000,118,116,100,Events,5,Female,40,60000,1
1/2/2022,3000,700,6,Clothing,1000,Instagram,Email,2761,200,500,168,175,100,Community,1,Male,20,60000,1
1/2/2022,5000,700,9,Clothing,5000,Facebook,Social Media,10637,200,1000,107,227,100,Events,4,Female,40,60000,1
1/2/2022,10000,500,13,Accessories,8000,Facebook,Networking Event,13626,200,1000,485,105,400,Social Media,4,Female,40,60000,0
1/3/2022,5000,500,7,Home Goods,5000,Instagram,Email,13755,500,1000,146,238,400,Community,1,Female,30,100000,0
1/3/2022,7000,500,5,Clothing,2000,Instagram,Social Media,2353,500,500,175,99,50,Events,4,Female,30,60000,0
1/3/2022,5000,100,13,Clothing,2000,Email,Social Media,9291,200,500,436,175,200,Social Media,3,Male,40,40000,1
1/4/2022,3000,300,10,Clothing,1000,Email,Social Media,13579,50,2000,438,248,50,Social Media,3,Female,30,80000,1
1/4/2022,10000,300,9,Clothing,2000,Instagram,Social Media,12827,200,1000,375,75,200,Community,1,Female,30,80000,0
1/4/2022,5000,500,11,Clothing,5000,Facebook,Social Media,7395,3000,2000,188,2,50,Events,4,Female,20,40000,0
1/5/2022,10000,700,15,Clothing,1000,Instagram,In-Store Event,12095,500,1000,159,80,400,Social Media,3,Male,30,40000,0
1/5/2022,3000,500,10,Accessories,2000,Instagram,Networking Event,3490,1000,2000,301,287,200,Social Media,3,Female,40,100000,0
1/5/2022,3000,100,13,Clothing,5000,Facebook,Social Media,13435,1000,1000,347,7,50,Social Media,2,Male,20,40000,1
1/5/2022,2000,1000,12,Clothing,5000,Instagram,Email,12969,500,1000,419,86,200,Events,5,Male,40,60000,1
1/6/2022,7000,1000,10,Home Goods,2000,Email,Email,13052,500,3000,401,285,200,Social Media,5,Male,30,40000,1
1/6/2022,5000,700,8,Home Goods,5000,Email,Email,11510,200,2000,73,73,100,Social Media,4,Male,40,60000,0
1/6/2022,10000,1000,9,Clothing,2000,LinkedIn,Social Media,1362,500,500,351,122,200,Social Media,3,Female,30,60000,0
1/7/2022,5000,500,11,Clothing,1000,Facebook,Email,5027,200,500,17,293,200,Social Media,1,Male,40,60000,0
1/7/2022,10000,1000,14,Accessories,2000,LinkedIn,Social Media,12747,1000,2000,139,142,200,Referral,5,Male,40,40000,1
1/7/2022,3000,100,6,Clothing,5000,Facebook,Networking Event,1719,50,2000,114,157,200,Events,1,Male,40,20000,1
1/8/2022,10000,500,14,Clothing,8000,Facebook,Email,4295,1000,1000,327,108,100,Social Media,1,Male,50,100000,0
1/8/2022,7000,300,8,Accessories,1000,LinkedIn,Networking Event,13296,50,1000,224,194,200,Social Media,3,Female,20,80000,0
1/8/2022,7000,300,4,Clothing,5000,Facebook,Networking Event,13234,1000,2000,45,35,400,Social Media,4,Male,60,80000,0
1/8/2022,10000,300,11,Clothing,2000,Instagram,Email,1027,200,1000,438,89,100,Events,3,Male,50,60000,1
1/9/2022,7000,700,7,Clothing,5000,Email,Networking Event,7869,500,2000,37,295,50,Community,1,Female,40,60000,0
1/9/2022,7000,700,14,Clothing,1000,LinkedIn,Networking Event,3422,500,500,205,200,200,Events,4,Male,50,80000,0
1/9/2022,3000,700,13,Clothing,2000,Email,Social Media,6349,200,3000,385,45,400,Community,4,Male,30,80000,0
1/10/2022,2000,300,7,Home Goods,8000,Facebook,Email,14416,500,2000,8,106,50,Community,4,Female,20,80000,1
1/10/2022,10000,700,14,Clothing,5000,Facebook,Social Media,11896,3000,2000,252,169,100,Community,3,Female,40,40000,0
1/10/2022,7000,700,6,Clothing,2000,LinkedIn,In-Store Event,1662,50,1000,107,145,50,Events,4,Female,60,40000,0
1/11/2022,7000,500,17,Clothing,2000,Instagram,Social Media,13456,3000,500,388,177,200,Referral,3,Female,30,60000,0
1/11/2022,5000,700,8,Home Goods,2000,Facebook,Email,12256,500,1000,97,60,400,Community,4,Non-Binary,40,40000,0
1/11/2022,3000,500,12,Accessories,2000,Instagram,Social Media,1346,1000,2000,274,2,100,Social Media,4,Male,50,60000,1
1/11/2022,3000,500,13,Clothing,8000,Facebook,Social Media,10809,200,2000,70,81,100,Community,3,Female,60,60000,1
1/12/2022,7000,1000,10,Home Goods,8000,Facebook,Social Media,7459,500,1000,38,262,400,Events,3,Female,30,40000,0
1/12/2022,5000,500,9,Clothing,2000,Instagram,Networking Event,3586,1000,2000,297,286,50,Social Media,1,Non-Binary,20,80000,0
1/12/2022,3000,500,9,Clothing,2000,Instagram,Social Media,10462,200,2000,400,94,200,Community,3,Female,30,20000,0
1/13/2022,5000,1000,10,Clothing,8000,Facebook,In-Store Event,3783,500,100,446,63,100,Community,3,Female,40,60000,1
1/13/2022,2000,700,9,Clothing,2000,Instagram,Networking Event,10517,50,1000,89,245,100,Events,4,Female,60,20000,0
1/13/2022,7000,100,12,Clothing,5000,Instagram,Social Media,3823,200,2000,429,76,100,Social Media,1,Female,40,100000,1
1/14/2022,3000,300,8,Accessories,2000,Email,Email,945,500,1000,218,258,200,Community,5,Female,60,40000,0
1/14/2022,7000,100,12,Clothing,5000,Instagram,In-Store Event,1525,500,2000,106,92,400,Social Media,3,Non-Binary,50,80000,0
1/14/2022,5000,700,11,Accessories,5000,Facebook,In-Store Event,10463,500,1000,475,290,400,Events,3,Female,40,60000,0
1/14/2022,5000,500,11,Clothing,8000,LinkedIn,Email,1859,50,3000,403,270,200,Social Media,1,Male,20,20000,0
1/15/2022,2000,300,10,Clothing,5000,Instagram,Social Media,8710,200,100,453,20,50,Social Media,4,Male,30,60000,0
1/15/2022,2000,1000,5,Clothing,2000,Instagram,Email,6613,200,1000,391,61,100,Social Media,4,Male,20,100000,0
1/15/2022,5000,500,17,Home Goods,5000,Facebook,Networking Event,9252,500,100,95,259,100,Social Media,5,Male,30,40000,0
1/16/2022,5000,300,10,Clothing,8000,Email,Networking Event,971,1000,500,402,236,400,Social Media,3,Male,20,40000,1
1/16/2022,7000,500,10,Accessories,2000,LinkedIn,Email,527,1000,1000,31,140,100,Referral,3,Female,30,40000,0
1/16/2022,3000,700,7,Clothing,1000,LinkedIn,In-Store Event,9251,50,500,125,166,400,Community,4,Female,30,40000,0
1/17/2022,7000,100,6,Clothing,1000,Email,Email,11347,1000,3000,146,66,400,Social Media,4,Male,40,100000,1
1/17/2022,10000,500,10,Clothing,2000,Instagram,Networking Event,3736,500,3000,279,57,100,Community,5,Female,30,40000,1
1/17/2022,7000,700,7,Clothing,2000,Instagram,Social Media,13245,500,1000,23,211,200,Community,3,Male,40,60000,0
1/17/2022,2000,500,11,Clothing,5000,Instagram,Social Media,9636,50,2000,439,129,400,Social Media,4,Female,40,40000,1
1/18/2022,5000,500,9,Clothing,1000,Instagram,Email,4448,500,1000,208,24,200,Referral,1,Male,40,40000,0
1/18/2022,3000,500,11,Accessories,8000,Email,Email,13987,200,2000,119,10,200,Community,3,Female,40,40000,1
1/18/2022,3000,100,10,Clothing,2000,Facebook,Social Media,12348,200,2000,273,256,200,Referral,2,Non-Binary,40,40000,0
1/19/2022,10000,300,4,Accessories,2000,Instagram,Social Media,13771,50,100,139,80,50,Social Media,4,Male,60,60000,1
1/19/2022,3000,500,7,Clothing,2000,Email,Email,13655,200,2000,296,285,200,Social Media,4,Female,30,20000,0
1/19/2022,5000,300,10,Accessories,2000,Instagram,Email,11755,50,2000,342,18,50,Community,1,Female,30,80000,0
1/20/2022,7000,100,9,Accessories,2000,Facebook,Email,6672,200,1000,431,109,50,Social Media,3,Male,20,60000,0
1/20/2022,7000,700,10,Clothing,2000,Facebook,Networking Event,2479,50,3000,81,33,200,Social Media,3,Non-Binary,40,40000,0
1/20/2022,7000,1000,12,Clothing,1000,Facebook,Networking Event,11408,500,3000,447,287,200,Social Media,3,Female,30,20000,0
1/20/2022,2000,700,7,Accessories,5000,Facebook,Email,5421,50,1000,399,254,50,Social Media,1,Male,40,20000,0
1/21/2022,5000,1000,11,Home Goods,5000,Instagram,Social Media,9507,500,2000,207,125,100,Social Media,3,Male,30,40000,0
1/21/2022,5000,300,10,Clothing,2000,Facebook,Email,2826,50,3000,483,208,400,Social Media,4,Female,40,60000,0
1/21/2022,2000,1000,10,Clothing,5000,Email,In-Store Event,2830,3000,500,406,133,200,Social Media,3,Female,40,80000,0
1/22/2022,5000,300,8,Home Goods,5000,LinkedIn,In-Store Event,8146,3000,1000,469,85,50,Events,3,Male,30,100000,0
1/22/2022,2000,1000,5,Clothing,1000,Facebook,Social Media,1502,200,500,422,74,400,Social Media,5,Female,40,80000,0
1/22/2022,2000,1000,12,Accessories,8000,Facebook,In-Store Event,10234,500,2000,32,134,100,Community,1,Male,50,40000,0
1/23/2022,5000,700,10,Clothing,8000,Email,In-Store Event,6948,50,2000,23,172,200,Social Media,4,Female,50,40000,0
1/23/2022,3000,1000,9,Clothing,2000,LinkedIn,In-Store Event,7337,3000,500,60,212,200,Events,3,Female,30,100000,0
1/23/2022,7000,700,8,Accessories,1000,Instagram,Social Media,12896,500,3000,310,18,400,Community,5,Female,50,60000,1
1/23/2022,7000,500,3,Accessories,1000,Facebook,Social Media,6967,50,2000,188,118,200,Events,3,Female,20,40000,0
1/24/2022,10000,500,14,Clothing,1000,Email,Email,9921,200,2000,83,284,100,Social Media,4,Female,30,40000,0
1/24/2022,3000,700,7,Clothing,5000,Facebook,Social Media,11997,50,100,224,226,200,Social Media,1,Male,20,40000,0
1/24/2022,3000,100,9,Accessories,2000,Instagram,Social Media,14749,200,1000,478,211,100,Community,5,Female,60,60000,0
1/25/2022,3000,700,13,Accessories,5000,Facebook,Email,7854,500,2000,167,188,100,Referral,3,Male,20,80000,0
1/25/2022,7000,1000,4,Clothing,5000,Instagram,Email,14751,500,1000,185,150,100,Referral,4,Female,30,40000,1
1/25/2022,7000,300,9,Accessories,5000,Facebook,Social Media,3029,200,2000,374,222,100,Referral,2,Female,60,20000,1
1/26/2022,2000,700,8,Accessories,5000,Facebook,Email,13709,50,2000,71,127,100,Community,5,Female,40,40000,0
1/26/2022,10000,1000,14,Accessories,1000,Email,Social Media,1930,200,1000,73,247,50,Events,4,Female,50,40000,0
1/26/2022,2000,1000,13,Accessories,2000,Facebook,In-Store Event,4412,50,2000,384,50,200,Social Media,1,Female,20,60000,0
1/26/2022,5000,1000,10,Clothing,5000,Instagram,Networking Event,2032,1000,500,340,190,200,Events,2,Non-Binary,30,60000,0
1/27/2022,7000,500,6,Accessories,1000,Instagram,Social Media,2392,50,500,152,236,100,Community,3,Male,60,40000,1
1/27/2022,10000,1000,8,Accessories,1000,Email,Social Media,11816,500,100,95,21,400,Events,3,Male,40,60000,1
1/27/2022,7000,700,12,Clothing,8000,Instagram,Social Media,1921,200,1000,52,109,50,Referral,3,Female,50,40000,0
1/28/2022,10000,300,11,Clothing,5000,Facebook,Email,14010,200,1000,444,32,100,Community,5,Female,60,60000,0
1/28/2022,5000,500,19,Clothing,2000,Instagram,In-Store Event,9082,500,2000,173,126,100,Community,4,Female,40,60000,0
1/28/2022,10000,700,4,Accessories,5000,Email,Email,6268,500,2000,109,43,50,Community,5,Non-Binary,30,40000,0
1/29/2022,2000,300,9,Clothing,5000,Facebook,Email,3318,200,1000,457,6,50,Community,3,Female,30,60000,1
1/29/2022,10000,700,15,Accessories,2000,Instagram,Networking Event,10561,500,2000,315,127,400,Social Media,4,Non-Binary,20,40000,0
1/29/2022,5000,700,11,Home Goods,1000,Instagram,Email,11652,500,100,50,90,100,Events,3,Female,30,40000,0
1/29/2022,10000,300,8,Accessories,8000,Email,Social Media,6117,200,500,376,129,100,Community,3,Male,60,40000,1
1/30/2022,5000,700,17,Home Goods,2000,Facebook,Email,1695,500,2000,252,16,100,Social Media,4,Female,40,40000,0
1/30/2022,7000,700,13,Home Goods,1000,Email,Email,6729,500,2000,495,185,200,Social Media,3,Non-Binary,60,80000,0
1/30/2022,5000,500,10,Clothing,2000,Email,Email,11297,50,2000,72,109,100,Community,5,Male,50,40000,0
1/31/2022,7000,100,11,Accessories,5000,LinkedIn,Email,9549,500,1000,211,285,200,Social Media,3,Non-Binary,60,60000,0
1/31/2022,2000,100,10,Clothing,2000,Instagram,Social Media,5805,50,2000,431,162,100,Community,5,Female,60,100000,0
1/31/2022,2000,500,10,Home Goods,2000,LinkedIn,In-Store Event,11919,200,2000,211,74,100,Social Media,4,Female,40,40000,0
2/1/2022,3000,1000,11,Clothing,2000,Instagram,Social Media,10208,500,3000,250,198,50,Community,3,Female,50,20000,1
2/1/2022,3000,300,11,Home Goods,8000,Instagram,In-Store Event,8577,1000,500,167,286,200,Events,3,Female,40,20000,0
2/1/2022,10000,700,7,Accessories,1000,Email,Email,14438,1000,1000,262,181,200,Community,3,Female,40,20000,0
2/1/2022,3000,300,17,Accessories,5000,Instagram,Social Media,9845,50,2000,330,96,100,Referral,2,Male,40,20000,1
2/2/2022,10000,500,9,Clothing,8000,Instagram,Email,1342,200,3000,468,50,50,Events,4,Non-Binary,40,60000,0
2/2/2022,5000,700,11,Clothing,1000,Instagram,Social Media,5700,500,500,229,33,100,Social Media,5,Female,30,40000,1
2/2/2022,3000,700,9,Accessories,8000,Facebook,Social Media,6421,50,1000,238,20,50,Social Media,3,Non-Binary,30,60000,0
2/3/2022,7000,100,19,Clothing,8000,Facebook,Social Media,10374,1000,1000,274,183,100,Community,5,Female,30,20000,0
